category,name,nameEN,description,descriptionEN,hours,manager,website,email,phone,fax,weeklyClosing,services,ticketCost,ticketEmail,ticketPhone,ticketHours,ticketReductions,addressStreet,addressLocation,addressCap,addressMunicipalities,addressProvince,addressRegion,addressText,latitude,longitude,photo,accessibility,visibleCopy,sponsor,hidden,unreachable
church,Chiesa dei SS. Nazaro e Celso,,"Isolata dal contesto urbano di Lanzo d'Intelvi, lungo i dolci declivi collinari sorge la chiesa di Santi Nazaro e Celso, la cui origine risale al secolo XI. La sua configurazione originaria era sprovvista della torre campanaria, edificata tra il XII e il XIII secolo in facciata, con la caratteristica struttura ad arco per consentire la realizzazione di un pronao d'ingresso. Nel XV secolo l'antica abside fu abbattuta e ne fu eretta una nuova con impianto planimetrico a base quadrangolare. Nel 1630 al fianco meridionale della chiesa fui addossato il caratteristico porticato a cinque arcate, oggi divenuto l'elemento distintivo dell'intero complesso. Qui, negli anni successivi, venne realizzato il suggestivo ciclo pittorico ad affresco che ancora oggi si può ammirare, che richiama visitatori e turisti da molte parte d'Italia.",,,,,,,,,,,,,,,Via dei Santi Nazaro e Celso,,22024,Lanzo d'Intelvi,CO,,Via dei Santi Nazaro e Celso 22024 Lanzo d'Intelvi CO ,,,,,SIRBEC,,,
buildings,Palazzo Arese Borromeo Jacini,,"Edificato nei pressi del più famoso Palazzo Arese Borromeo, Palazzo Arese Jacini costituisce un'altra significativa testimonianza della cultura sei-settecentesca lombarda del vivere in villa. L'edificio ha impianto ad ""U"" con corte quadrilatera rivolta verso il giardino, oggi ampiamente modificato e divenuto parco pubblico, e il fabbricato principale edificato a ridosso dello spazio pubblico.L'origine del palazzo risale ai percorsi seicenteschi nei quali è scritta la storia della nobile casata Arese a Cesano. La costruzione fu avviata nel 1618 per volontà di Marco Maria Arese, concludendosi pochi anni dopo, trovando testimonianza anche nell'inventario dei beni appartenuti al defunto committente redatto nel 1628. Trasformato ed ampliato nei secoli e, in particolare in età barocca, l'edificio fu acquistato nel 1971 dall'Amministrazione Comunale. Oggi ospita gli uffici del Comune nel corpo centrale ed è prestigiosa sede dell'Istituto per la Storia dell'Arte Lombardia, nell'ala meridionale prospiciente il parco.",,,,,,,,,,,,,,,"Piazza Arese, 12",,20811,Cesano Maderno,MB,,"Piazza Arese, 12 20811 Cesano Maderno MB ",,,,,SIRBEC,,,
buildings,Palazzo Bagatti Valsecchi,,"Nel cuore del quartiere Montenapoleone, Palazzo Bagatti Valsecchi rappresenta la tipica espressione di una raffinata moda ottocentesca che ha saputo conservare e custodire importanti collezioni d'arte rinascimentale, andate altrimenti disperse.Il Palazzo tardo-ottocentesco ricalca le forme del pieno Cinquecento lombardo, in perfetta armonia con gli interni che oggi sono la sede di una casa museo fra le più importanti e meglio conservate d'Europa, frutto di una straordinaria vicenda collezionista di fine Ottocento, che ha come protagonista una nobile famiglia milanese.",,,,,,,,,,,,,,,"Via S. Spirito, 10",,20121,Milano,MI,,"Via S. Spirito, 10 20121 Milano MI ",,,,,SIRBEC,,,
art,Collezione di modelli storici leonardeschi,,"Esposti per la prima volta nel 1953 per celebrare i 500 anni della nascita di Leonardo da Vinci, i modelli sono frutto di un'interpretazione che ha tradotto e completato i suoi disegni. Sono stati realizzati da architetti, ingegneri e modellisti dell'Esercito e la loro costruzione continua ancora oggi. Oltre a segnare un capitolo decisivo nella divulgazione del pensiero di Leonardo, sono un utile strumento per comprendere le sue idee e la sua opera scientifico-tecnologica.",,,,,,,,,,,,,,,"Via San Vittore, 21",,20123,Milano,MI,,"Via San Vittore, 21 20123 Milano MI ",,,,,SIRBEC,,,
art,Collezione Carla e Giulio Morone,,"Il 21 dicembre 2001 viene inaugurata in castello, con una mostra allestita al piano terra, la ""Collezione Carla e Giulio Morone"" in seguito trasferita nella torre ovest. La sezione deriva dall'eccezionale lascito dei coniugi pavesi Morone, collezionisti illuminati che hanno donato alla città 66 opere raccolte nel corso di anni frequentando artisti, musei, gallerie milanesi. Sono dipinti, pastelli e disegni di soggetto vario: dalla pittura scapigliata (Conconi, Ranzoni e Cremona), all'influsso dell'arte francese (Zandomeneghi, Boldini e De Nittis), alle sperimentazioni della pennellata divisa (Pellizza da Volpedo, Grubicy de Dragon, Carlo Fornara). Notevoli, la ""Signora con binocolo"" di Giuseppe De Nittis, la ""Falconiera"" di Giovanni Segantini e il nucleo di tele di Zandomeneghi.",,,,,,,,,,,,,,,"Castello Visconteo, Viale XI Febbraio, 35",,27100,Pavia,PV,,"Castello Visconteo, Viale XI Febbraio, 35 27100 Pavia PV ",,,,,SIRBEC,,,
church,Chiesa di S. Stefano,,"La Chiesa di S. Stefano si offre allo sguardo con la riservatezza dei Valtellinesi. Osservandola dall'esterno non si sospetta che la sua storia ebbe inizio con l'evangelizzazione della valle ad opera dei vescovi di Como. Ricostruita in epoca basso medioevale, fu continuamente rimaneggiata per adeguarla alle nuove normative liturgiche e all'evolversi del gusto, mantenendo sempre alto il livello degli ingaggi. Il portal maggiore di Bernardino Rodari, datato 1508, e la sagrestia cinquecentesca affrescata da Cipriano Valorsa meritano una segnalazione, insieme all'altare del Rosario di primo Seicento, in legno dipinto e dorato, adorno di statue e rilievi figurati.",,,,,,,,,,,,,,,Piazza S. Stefano,,23030,Mazzo di Valtellina,SO,,Piazza S. Stefano 23030 Mazzo di Valtellina SO ,,,,,SIRBEC,,,
art,Fondo Morelli,,"Il Fondo Morelli è costituito dalle opere collezionate dallo storico d'arte Giovanni Morelli. Su precisa volontà testamentaria, alla sua morte, avvenuta nel 1891, la sua importante raccolta d'arte, composta da oltre un centinaio di dipinti e da alcune sculture, è donata al Comune di Bergamo perché fosse annessa alla pinacoteca dell'Accademia Carrara. Fortemente incentrata sui due nuclei del Quattrocento italiano e del Seicento olandese e fiammingo, la raccolta presenta precisi ambiti di specializzazione connessi all'attività di ricerca del Morelli. Fatta eccezione per la ""Vanitas"" di Vittoria Adelaide Maria Coburgo Gotha e per il ""Ritratto di Giovanni Morelli"" di Franz von Lenbach, nella collezione mancano completamente dipinti del XVIII e XIX secolo.",,,,,,,,,,,,,,,"Piazza G. Carrara, 82",,24121,Bergamo,BG,,"Piazza G. Carrara, 82 24121 Bergamo BG ",,,,,SIRBEC,,,
church,Chiesa S. Maria di Piazza,,"L'imponente ed elegante chiesa di Santa Maria in Piazza a Busto Arsizio costituisce un significativo esempio di architettura rinascimentale lombarda, il cui disegno rivela un'ispirazione di matrice bramantesca. Questa opera fu progettata e realizzata da Antonio da Lonate tra il 1517 e il 1522 realizzando un edificio con due volumetrie nettamente distinte, anche se unite tra loro. La parte inferiore, costituita dal corpo centrale della chiesa a base quadrata, costituisce il volume cubico centrale sul quale si innesta l'imponente tiburio ottagonale, con un tamburo a 32 nicchie. Custode di opere d'arte al suo interno, questa chiesa attesta la diffusione dei modelli bramanteschi ben al di fuori della cerchia milanese e della corte sforzesca, e sancisce un linguaggio tipicamente lombardo basato su una forte modularità geometrica attentamente studiata, tanto da mostrare solide radici nel trattatismo quattrocentesco.",,,,,,,,,,,,,,,Piazza Santa Maria,,,Busto Arsizio,VA,,Piazza Santa Maria  Busto Arsizio VA ,,,,,SIRBEC,,,
history,Piazza della Vittoria,,"Coeva alla costruzione della nuova città di Lodi, succeduta alla distruzione (1158) della Laus Pompeiana conosciuta oggi con il nome Lodi Vecchio, piazza della Vittoria costituisce la platea maior di epoca comunale. Edificata con pianta quadrangolare come elemento urbano in cui far convergere la nuove ampie strade, essa è stata concepita come ampio spazio pubblico sul quale far prospettare gli edifici simbolici più significativi del potere religioso e civile della città. Su questa importante piazza, dunque, si affacciano la Cattedrale, il Palazzo Municipale e, poco discosto, il Broletto, che risponde ai canoni tipologici degli edifici amministrativi pubblici dell'Italia settentrionale di epoca medievale.In qualità di centro fisico e simbolico, la piazza fu più volte rimaneggiata risentendo delle scelte stilistico-compositive effettuate sui singoli edifici che su di essa prospettano. L'assetto principale della piazza fu infatti fortemente influenzato dall'intervento sul Palazzo Municipale verso la fine del Cinquecento, quando al palazzo fu annessa la proprietà dell'architetto cremonese Tito Muzio de' Gatta nota come Casa Gattina. Ancor di maggior effetto fu l'edificazione della nuova facciata settecentesca che introdusse nella piazza un nuovo linguaggio stilistico.Fin dalla sua origine su questo spazio urbano furono edificati semplici architetture residenziali con l'eccezione di alcuni edifici signorili, tra i quali ancora oggi è riconoscibile Palazzo Vistarini, ivi edificato per affermare il potere raggiunto dalla casata. Con il passare dei secoli la piazza fu dotata di un portico continuo, che fu abbassato nell'Ottocento per realizzare nuove spazialità negli edifici interni.Superata la tragedia della Seconda Guerra Mondiale e scongiurata la minaccia avanzata nel 1945 dall'esercito tedesco in fuga di distruggere la piazza insieme alla città, Piazza della Vittoria è oggi percepita dai lodigiani come luogo di memoria collettiva e di identificazione sociale.",,,,,,,,,,,,,,,,,26900,Lodi,LO,, 26900 Lodi LO ,,,,,SIRBEC,,,
history,Borgo di Solferino,,"Posto a difesa del territorio in zona di confine, il borgo di Solferino ha una lunga storia. Nel X secolo fu di proprietà di famiglie private ma venne conquistato e distrutto dai bresciani. La torre di Solferino, detta 'la Spia d'Italia' in quanto si affacciava verso i possedimenti austriaci in Veneto, risale al 1022 secondo una data incisa nel marmo. Dall'iconografia storica la torre isolata era circondata da mura merlate guelfe ed aveva un accesso tramite ponte levatoio. Un castello venne eretto dagli Scaligeri di Verona e poi acquistato dai Bonacolsi di Mantova. I Gonzaga acquisirono il dominio di Solferino per decreto imperiale nel 1367, dopo le battaglie al fianco dei Veneziani, insieme ad altri borghi della zona delle colline moreniche. Con Asola, Volta Mantovana e Cavriana, Solferino garantì il controllo dei Mantovani sul confine bresciano e sui passaggi delle truppe nemiche. Fu Orazio Gonzaga a partire dal 1565 a trasformare il sito originario nelle forme attuali. Vennero demoliti gli edifici preesistenti ovvero la prima chiesa di S. Nicola, la chiesa della Confraternita dei Disciplini, la casa del comune e diverse abitazioni private. La collina venne spianata ed allargata con la costruzione di un terrapieno verso valle per fare spazio all'attuale piazza. Sui tre lati a monte un fossato impediva l'accesso e l'ingresso era protetto da un ponte levatoio. Oltre alla nuova chiesa, ai posti di guardia, alla cancelleria ed altri locali di servizio fu costruito un magnifico palazzo, terminato nel 1574 ma completamente distrutto nelle guerre successive. Cristierno Gonzaga fece restaurare la rocca nel 1611. Questa era ancora in uso nel 1859 come fortilizio e vedetta durante le battaglie tra Napoleone III e l'Armata d'Italia alleati contro gli Austriaci nella seconda guerra d'Indipendenza italiana.",,,,,,,,,,,,,,,,,46040,Solferino,MN,, 46040 Solferino MN ,,,,,SIRBEC,,,
buildings,Università di Pavia,,"Sede di una delle più antiche università italiane, il complesso architettonico dell'Ateneo si offre come interessante capitolo dell'importante stagione neoclassica iniziata a Pavia con la fine del Settecento. Sorto intorno al nucleo quattrocentesco dell'ospedale San Matteo, tutt'oggi riconoscibile, gli edifici si succedono sulla base di suggestivi cortili porticati collegati tra loro e da cui, attraverso lo scale d'onore e scale di servizio, si ascende al piano superiore, anch'esso porticato. Frutto della riforma teresiana, vi lavorarono il Piermarini, il Marchesi e il Pollack.",,,,,,,,,,,,,,,"Corso Strada Nuova, 65",,27100,Pavia,PV,,"Corso Strada Nuova, 65 27100 Pavia PV ",,,,,SIRBEC,,,
history,Piazza Vittorio Veneto - Piazza Emancipazione,,"Piazza Vittorio Veneto e Piazza dell'Emancipazione si sviluppano, nella loro conformazione attuale, con buona probabilità nel XV secolo, ovvero nel periodo di massimo splendore per la comunità gandinese. La ricchezza degli edifici che si affacciano e le loro stesse funzioni corrispondono appieno al periodo veneto, quando venne garantito un periodo di pace in cui l'intera zona riprese a prosperare. L'origine del paese è con buona probabilità celtica, ebbe un certo sviluppo nel periodo romano fino all'arrivo dei Longobardi, nel VI secolo, quindi dei Franchi verso la fine dell'VIII secolo, quando l'area venne sottoposta al sistema feudale, con il paese che inizialmente venne assegnato ai monaci di Tours come gran parte della valle. Il desiderio di riscatto dal potere vescovile e feudale portò, nel 1233, il comune ad acquistare l'emancipazione dall'ultimo feudatario con un atto pubblico. Questo fu possibile grazie alla notevole crescita economica, che si stava verificando con lo sviluppo della lavorazione della lana. A partire dalla seconda metà del XVI secolo fino alla fine del XVII, il mercato della lana toccò l'apice dello splendore, con numerose famiglie di Gandino che posero le basi dei propri commerci in differenti zone della penisola italiana e dell'Europa. Alla fine del XVIII secolo i loro panni lana vengono utilizzati per le divise dell'esercito napoleonico, questo garantì una certa ripresa dopo un periodo di declino. Gandino ha un ruolo importante per il risorgimento italiano perché qui vennero tinte in rosso scarlatto le camicie utilizzate dai garibaldini durante la Spedizione dei Mille. Nella metà del XIX secolo, oltre agli storici opifici, sorsero numerose tintorie, setifici e filande. Queste ultime portarono innovazione sia in ambito sociale che tecnologico.",,,,,,,,,,,,,,,,,24024,Gandino,BG,, 24024 Gandino BG ,,,,,SIRBEC,,,
art,Collezione della Pinacoteca Ambrosiana,,"La quadreria del cardinale Federico Borromeo, nucleo originario della collezione della Pinacoteca Ambrosiana, comprende dipinti di scuola veneta, leonardesca e fiamminga, il cartone preparatorio per la ""Scuola di Atene"" di Raffaello e la sezione dedicata alle copie da sculture antiche e da Michelangelo. Numerose donazioni di liberali mecenati hanno arricchito le collezioni del Museo. Si ricordano, in particolare, la donazione Settala, la donazione De Pecis, e la donazione Melzi d'Eril. Più recenti sono le donazioni Brivio e Negroni Prati Morosini. Tra i capolavori si segnalano il ""Musico"" di Leonardo da Vinci, la ""Canestra di frutta"" di Caravaggio, il ""Ritratto di dama"" di Giovanni Ambrogio De Predis, la ""Madonna del padiglione"" di Botticelli, il ""Presepe"" di Barocci, l'""Adorazione dei magi"" di Tiziano, la ""Sacra Famiglia"" di Bernardino Luini, il ""Fuoco"" e l'""Acqua"" di Brueghel.",,,,,,,,,,,,,,,"Piazza Pio XI, 2",,20123,Milano,MI,,"Piazza Pio XI, 2 20123 Milano MI ",,,,,SIRBEC,,,
history,"Borgo di Oreno, Piazza S. Michele",,"L'antica presenza romana nel territorio di Oreno è alla base dell'insediamento e dell'organizzazione territoriale dell'abitato, citato in documenti che risalgono all'anno 853. Già incluso nel 1346 nella pieve di Vimercate, fu per secoli comune autonomo con un territorio votato all'agricoltura. Tra il XVII e il XIX secolo Oreno conobbe un grande splendore culturale, affermandosi come luogo privilegiato degli interessi del ricco patriziato milanese, dai Borromeo ai Gallarati Scotti, che vi elessero dimora in uno dei più celebrati centri di villeggiatura agreste della Brianza.La presenza di ville e palazzi di rappresentanza, con il compendio di parchi e giardini, è stata la manifestazione più evidente di supremazia politica e culturale di alcune delle più potenti e colte casate, con il fondamentale riflesso di una stagione artistica irripetuta. A sottolineare il controllo e il buon governo dei possedimenti agricoli, permane anche la meno appariscente presenza di ampie corti rurali costruite attorno alle dimore per i conduttori dei fondi, con pertinenze di rustici, stalle e fienili.Tra gli estesi possedimenti della famiglia Borromeo vi erano alcune tra le principali corti rurali del paese, tra le quali la cosiddetta Curt de Brina, recuperata alla piena funzione residenziale alla fine del Novecento e da allora identificata come Corte S. Carlo.L'industrializzazione della zona dell'alta pianura asciutta e l'espansione edilizia che ha accompagnato la crescita della popolazione di Vimercate hanno portato, nel 1929, all'annessione del piccolo nucleo di Oreno alla città modificando per sempre il sistema di relazione urbana.",,,,,,,,,,,,,,,,,20871,Vimercate,MB,, 20871 Vimercate MB ,,,,,SIRBEC,,,
church,Duomo di Como,,"Fondata secondo tradizione nel 1396 su una chiesa preesistente, la cattedrale di Como è il fulcro urbanistico e storico della città. Il Duomo, che oggi appare al visitatore come il risultato di un lento processo di trasformazione perdurato per alcuni secoli, che trova nei cantieri del XV e del XVIII secolo i suoi apici. Qui, inoltre, lavorarono i principali architetti e scultori lombardi contemporanei. L'impianto è caratterizzato da due nuclei profondamente differenti: il corpo delle navate, tardogotico, e lo spazio della tribuna, progettato all'inizio del Cinquecento da Tommaso Rodari, con il contributo di Antonio Amadeo e Cristoforo Solari. Questa parte costituisce uno dei più significativi edifici ecclesiastici del Rinascimento lombardo, con punti contatto con Bramante. Rilevante è anche la facciata, impreziosita da una ricca decorazione scultorea quattrocentesca, opera dei Rodari.",,,,,,,,,,,,,,,Piazza del Duomo,,22100,Como,CO,,Piazza del Duomo 22100 Como CO ,,,,,SIRBEC,,,
history,Borgo di Bonzanigo,,"Bonzanigo apparteneva alla comunità di Mezzegra, attestata già nel secolo XI e documentata come entità autonoma a partire dal secolo XIII, ed era compreso nella pieve di Lenno. Nel corso del conflitto decennale fra Como e Milano si unì all'Isola Comacina, alleata dei milanesi, e fu poi al fianco dei Rusconi nella lotta contro i Torriani. Seguì quindi le sorti del territorio comasco, passato sotto il dominio dei Visconti, e fu in seguito inserita nello stato di Milano. Alla metà del XVII secolo il governo spagnolo, intenzionato ad infeudare questo territorio per ricavare cospicue entrate finanziarie, accolse la proposta delle comunità della pieve di Lenno di redimersi dal feudo dietro il pagamento di una somma di denaro stimata sul numero degli abitanti. Il borgo di Bonzanigo, principale nucleo abitato, registrò un particolare sviluppo fra Seicento e Settecento con la costruzione della nuova parrocchiale di Sant'Abbondio e di alcuni palazzi. La diffusione delle residenze di villeggiatura lungo la riva e lo sviluppo turistico che interessò l'area della Tremezzina a partire dall'Ottocento non ebbero particolari riflessi sul territorio di Mezzegra privo di accessi al lago. Nel 1928 il comune perse la sua autonomia e fu aggregato al neonato comune di Tremezzina. Mezzegra deve la sua fama più recente ad un evento storico avvenuto al termine della seconda guerra mondiale, la fucilazione di Benito Mussolini, che ebbe luogo nella frazione di Giulino.",,,,,,,,,,,,,,,,,22016,Mezzegra,CO,, 22016 Mezzegra CO ,,,,,SIRBEC,,,
church,Eremo di S. Caterina del Sasso,,"Incastonato nella scoscesa roccia che si va ad inabissare nelle profonde acque del lago Maggiore, in prossimità del Comune di Leggiuno, si trova il suggestivo Eremo di Santa Caterina del Sasso fondato, secondo un'antica leggenda, da Alberto Besozzi. Questi era un ricco mercante del luogo sorpreso in mezzo al lago da una furiosa tempesta, dalla quale si salvò miracolosamente naufragando esausto nel luogo in cui decise di ritirarsi a vita eremitica. Incredulo dell'accaduto, infatti, nel 1200 egli decise di far edificare una cappella in onore di Santa Caterina come ex voto. Con il passare dei secoli il complesso architettonico subì numerose trasformazioni, senza per questo perdere il suo fascino. Dopo un periodo di abbandono e di chiusura al pubblico anche per ragioni di sicurezza, l'intero eremo fu acquisito dalla Provincia di Varese che ne curò i restauri e realizzò una serie di interventi finalizzati a facilitarne la fruizione. Capolavoro indiscusso del territorio provinciale, ricco di affreschi e decorazioni pittoriche eseguite in differenti secoli, l'Eremo di Santa Caterina del Sasso ancora oggi costituisce uno splendido richiamo per turisti ed estimatori d'arte.",,,,,,,,,,,,,,,Via S. Caterina 5,,21038,Leggiuno,VA,,Via S. Caterina 5 21038 Leggiuno VA ,,,,,SIRBEC,,,
history,Borgo di Brunate,,"L'insediamento ha origini antiche, probabilmente celtiche, come sembrano indicare alcuni ritrovamenti archeologici. Nel corso del Medioevo il borgo era legato alla vicina città di Como pur restando un luogo isolato e difficile da raggiungere, come documenta la fondazione del monastero femminile di S. Andrea nel 1340. Nel Settecento Brunate si presentava ancora come un piccolo insediamento rurale e solo nel 1817 fu costruita una mulattiera che lo collegava con Como. Alla fine dell'Ottocento, dopo la realizzazione di una strada carrozzabile, prese avvio un processo di sviluppo turistico, promosso da facoltose famiglie di industriali e commercianti, che trasformò il paese in un prestigioso luogo di villeggiatura. Elemento determinante fu la costruzione della funicolare, completata nel 1894, che favorì l'apertura di nuove strutture alberghiere, disposte in punti panoramici attorno alla stazione, e diede impulso ad una rilevante espansione urbanistica con l'edificazione, nell'arco di pochi anni, di numerose residenze di villeggiatura. Le ville, immerse nel verde dei giardini, erano disposte lungo il crinale occidentale, dal quale si godeva uno splendido panorama, e furono costruite in diversi stili, assecondando le diverse inclinazioni dei progettisti e il gusto dei committenti. La fortunata stagione turistica di Brunate si protrasse fino al secondo dopoguerra ma ancora oggi il borgo conserva il fascino di quel periodo e offre suggestivi scorci panoramici.",,,,,,,,,,,,,,,,,22034,Brunate,CO,, 22034 Brunate CO ,,,,,SIRBEC,,,
church,Sacro Monte di Ossuccio,,"Situato di fronte all'Isola Comacina questo sacro monte presenta una suggestiva via devozionale, lunga circa un chilometro, sulla quale si affacciano quattordici cappelle che ospitano pregevoli affreschi e più di duecento sculture in terracotta, perlopiù a grandezza naturale. Il Santuario della Beata Vergine del Soccorso conclude il cammino del Sacro Monte, raggiungibile esclusivamente a piedi attraverso la sacra via. Tradizionalmente edificato a partire dal 1623 il Sacro Monte di Ossuccio si ricollega ad analoghi complessi che in quegli anni erano già esistenti o in fase di edificazione, quali i sacri monti di Varallo, Orta, Varese, Ghiffa e Domodossola, mentre il santuario risultava già esistente nel Cinquecento.Tra i plasticatori chiamati ad operare per la realizzazione delle scenografiche sculture barocche, il più celebre è il ticinese Agostino Silva (1628-1706).",,,,,,,,,,,,,,,Viale del Santuario,,22010,Ossuccio,CO,,Viale del Santuario 22010 Ossuccio CO ,,,,,SIRBEC,,,
church,Chiesa di S. Andrea Apostolo e S. Maria Assunta,,"La Cattedrale di Asola, dedicata a S. Andrea Apostolo e S. Maria Assunta, è un gioiello architettonico della cui maestosità ci si avvede nel momento in cui si varca la soglia. Si presenta all'esterno come un edificio dalle semplici linee architettoniche, bicolore e vivace dall'incerta collocazione urbanistica: è il lato ad affacciarsi sulla piazza con un grande orologio tra le lesene mentre la facciata, prospettante su un vicolo, si cela alla vita pubblica e resta in ombra per la maggior parte della giornata. Semplice fuori e grandiosa all'interno, con pilastroni cruciformi e volte gotiche poste a venti metri di altezza, arricchita dall'organo cinquecentesco e dal ciclo pittorico del Romanino, è una tra le chiese più interessanti della provincia virgiliana.",,,,,,,,,,,,,,,Piazza XX Settembre,,46041,Asola,MN,,Piazza XX Settembre 46041 Asola MN ,,,,,SIRBEC,,,
church,Chiesa di S. Giovanni Battista,,"Ancora oggi presso la Chiesa di S. Giovanni Battista si snodano lunghe processioni, quelle del Venerdì Santo, con i suoi apparati effimeri, il gioco studiato delle luci, i figuranti. Elementi cari alla teatralità barocca che qui si mette in mostra, in un rimando continuo tra interno ed esterno. La facciata imponente è come una quinta grandiosa che si staglia sul fondo della piazza. Dentro lo spazio è ampio, raccolto sotto la volta ellittica che tutto copre e protegge. Dalla penombra emergono le numerose figure che decorano le cappelle laterali, fino al trionfo dell'altare e dell'abside. L'esperienza emotiva è coinvolgente, come nelle intenzioni di chi, tra Sei e Settecento, realizzò la chiesa.",,,,,,,,,,,,,,,Piazza S. Giovanni,,23017,Morbegno,SO,,Piazza S. Giovanni 23017 Morbegno SO ,,,,,SIRBEC,,,
history,Piazza Petrarca,,"La conformazione attuale della piazza è strettamente legata al progetto di costruzione del complesso di Palazzo Malaspina la cui imponente struttura portò alla trasformazione dell'isolato fronteggiante l'area d'intervento e alla demolizione della chiesa romanica di S. Zeno e della chiesa di Loreto, sul lato sud della piazza. Si deve al suo colto proprietario e progettista, Luigi Malaspina di Sannazzaro, il complesso rappresentato da Palazzo Malaspina, oggi sede della Prefettura, dallo Stabilimento di Belle Arti, che ospita la Civica Biblioteca, e dal Giardino. Il cantiere fu avviato nel 1794; ulteriori interventi furono attuati negli anni trenta dell'Ottocento, come la costruzione dello scalone d'onore. Lo Stabilimento di Belle Arti venne realizzato tra il 1829 e il 1835 al fine esclusivo di ospitare la collezione d'arte del Malaspina, per la cui valorizzazione furono studiate apposite finestre a vetri inclinati verso l'interno per favorire la migliore illuminazione delle opere esposte. L'operazione segnò la nascita del primo museo a Pavia, aperto nel 1833.",,,,,,,,,,,,,,,Piazza Petrarca,,27100,Pavia,PV,,Piazza Petrarca 27100 Pavia PV ,,,,,SIRBEC,,,
art,"Collezione storica del ""Premio Lissone 1946-1967""",,"Il Museo d'Arte Contemporanea di Lissone costituisce uno dei poli principali nella provincia di Monza e Brianza dedicato all'arte contemporanea. La maggior parte delle opere custodite proviene dalle edizioni storiche del Premio Lissone (1946-1967), manifestazione che si è presto accreditata come palcoscenico internazionale. Nel museo sono dunque ospitate opere appartenenti, tra gli altri, a Reggiani, Tàpies, Vedova, Birolli, Dorazio, Feito, Appel, Scanavino, Dufrêne e Schifano oltre a dipinti, disegni e incisioni di Gino Meloni. Significative sono anche le 80 opere afferenti alla collezione dei ""taglieri d'artista"" donata da Ico Parisi che annovera anche creazioni di Lucio Fontana, Enrico Baj, Mauro Reggiani ed Emilio Tadini.",,,,,,,,,,,,,,,"Viale Padania, 6",,20851,Lissone,MB,,"Viale Padania, 6 20851 Lissone MB ",,,,,SIRBEC,,,
church,Abbazia di S. Alberto di Butrio,,"Circondata da boschi, isolata in un silenzio suggestivo, l'abbazia altomedievale di S. Alberto di Butrio sorge su di uno sperone roccioso tra Valle Staffora e Val di Nizza. Il complesso è risultato dell'edificazione di tre piccole chiese: gli ambienti, tra loro comunicanti di S. Antonio, S. Alberto, che custodisce le reliquie del santo titolare e Santa Maria, testimoniano il progredire e lo sviluppo dell'abbazia e delle sue necessità lungo i secoli, a partire dalla fondazione nel secolo XI per volontà dell'eremita Alberto, che qui si stabilì sotto la protezione del marchese Malaspina.",,,,,,,,,,,,,,,a km 7 dalla Strada Provinciale 137 Voghera-Varzi,,27050,Ponte Nizza,PV,,a km 7 dalla Strada Provinciale 137 Voghera-Varzi 27050 Ponte Nizza PV ,,,,,SIRBEC,,,
buildings,Villa Olmo,,"Villa Olmo rappresenta uno degli esempi più originali e importanti di villa extraurbana del contesto comasco. Sorta su uno degli affacci più scenografici del lago di Como, appena fuori città, fu costruita tra il 1782 ed il 1796 dall'architetto Simone Cantoni per volere di Innocenzo Odescalchi, figura di spicco di una delle famiglie più illustri e potenti di Como. Aperto alla cultura neoclassica e animato da un grande interesse per l'antichità, il committente trovò in Cantoni e nei pittori e scultori chiamati a realizzare l'apparato decorativo, abili interpreti dei suoi gusti, capaci di realizzare una dimora monumentale che rispondesse pienamente ai canoni estetici neoclassici di ordine, proporzione, simmetria e comodità.",,,,,,,,,,,,,,,"Via Simone Cantoni, 1(P)",,22100,Como,CO,,"Via Simone Cantoni, 1(P) 22100 Como CO ",,,,,SIRBEC,,,
church,Rotonda della Besana,,"La Rotonda della Besana, complesso tardo barocco nato con funzioni cimiteriali, che ha il suo centro nella ex chiesa di San Michele, è uno dei luoghi più affascinanti e suggestivi di Milano.Il Settecento, secolo dell'originalità artistica e soprattutto architettonica sembra abbia voluto concretizzarsi a Milano in questo edificio dall'insolito, romantico e misterioso spettacolo di forme tondeggianti, un intreccio di volte e colonne pensato in un'altra epoca ma che riesce bene a vivere anche ai nostri giorni.",,,,,,,,,,,,,,,Viale Regina Margherita,,20122,Milano,MI,,Viale Regina Margherita 20122 Milano MI ,,,,,SIRBEC,,,
church,Chiesa di S. Eufemia,,"Le carte d'archivio documentano la Chiesa di S. Eufemia dal 1117, epoca in cui ebbe probabilmente origine l'attuale pianta basilicale a tre navate, ma la sua fondazione è sicuramente più antica, lo provano i resti di due chiese preesistenti che recenti sondaggi archeologici hanno messo in luce.Dell'edificio spiccano le strutture di primo Cinquecento, come i portali marmorei e il rosone in facciata, ma ogni secolo ha lasciato traccia di sé, a partire dai rilevi in marmo romanici reimpiegati. La decorazione plastica degli interni è del 1655 come seicenteschi sono molti dipinti; l'altare maggiore risale al 1780, quelli in capo alle navate sono ottocenteschi, mentre del Novecento sono le vetrate.",,,,,,,,,,,,,,,Piazza Sant'Eufemia,,23036,Teglio,SO,,Piazza Sant'Eufemia 23036 Teglio SO ,,,,,SIRBEC,,,
